Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
C3NEH0	KCY_SACI7	('2.7.4.25',)	('SSF52540',)	Inferred from homology	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk YG5714_1442	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NEH0;	2025-06-18	79	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NER1	HIS2_SACI7	('3.6.1.31',)	('SSF101386',)	Inferred from homology	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE YG5714_1538	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NER1;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NER4	HIS7_SACI7	('4.2.1.19',)	('SSF54211',)	Inferred from homology	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB YG5714_1541	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NER4;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NEW4	HMGCS_SACI7	('2.3.3.10',)	('SSF53901',)	Inferred from homology	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (HMGCS) (EC 2.3.3.10)	YG5714_1591	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1) (Sulfolobus islandicus)	()	C3NEW4;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NF60	PTH_SACI1	('3.1.1.29',)	('SSF102462',)	Inferred from homology	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth YN1551_0834	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NF60;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NF69	GSA_SACI1	('5.4.3.8',)	('SSF53383',)	Inferred from homology	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL YN1551_0843	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NF69;	2025-06-18	79	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NFS2	RPO1C_SACI1	('2.7.7.6',)	('SSF64484',)	Inferred from homology	DNA-directed RNA polymerase subunit Rpo1C (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A'')	rpo1C rpoA2 YN1551_0931	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NFS2;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NFV6	GGGPS_SACI1	('2.5.1.41',)	('SSF51395',)	Inferred from homology	Geranylgeranylglyceryl phosphate synthase (GGGP synthase) (GGGPS) (EC 2.5.1.41) ((S)-3-O-geranylgeranylglyceryl phosphate synthase) (Phosphoglycerol geranylgeranyltransferase)	YN1551_0965	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NFV6;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NGF3	RISB_SACI1	('2.5.1.78',)	('SSF52121',)	Inferred from homology	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH YN1551_1107	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NGF3;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NGG9	APGM_SACI1	('5.4.2.12',)	('SSF53649',)	Inferred from homology	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (aPGAM) (EC 5.4.2.12)	apgM YN1551_1123	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NGG9;	2025-06-18	83	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NGT0	HMGCS_SACI1	('2.3.3.10',)	('SSF53901',)	Inferred from homology	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (HMGCS) (EC 2.3.3.10)	YN1551_1245	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NGT0;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NGY0	HIS7_SACI1	('4.2.1.19',)	('SSF54211',)	Inferred from homology	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB YN1551_1295	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NGY0;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NGY3	HIS2_SACI1	('3.6.1.31',)	('SSF101386',)	Inferred from homology	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE YN1551_1298	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NGY3;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NH82	KCY_SACI1	('2.7.4.25',)	('SSF52540',)	Inferred from homology	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk YN1551_1401	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NH82;	2025-06-18	77	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NH85	KADA_SACI1	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	adkA YN1551_1404	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NH85;	2025-06-18	62	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHC7	RNP2_SACI1	('3.1.26.5',)	('SSF160350',)	Inferred from homology	Ribonuclease P protein component 2 (RNase P component 2) (EC 3.1.26.5) (Pop5)	rnp2 YN1551_1446	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHC7;	2025-06-18	58	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHN8	GCSPA_SACI1	('1.4.4.2',)	('SSF53383',)	Inferred from homology	Probable glycine dehydrogenase (decarboxylating) subunit 1 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 1) (Glycine decarboxylase subunit 1) (Glycine dehydrogenase (aminomethyl-transferring) subunit 1)	gcvPA YN1551_1560	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHN8;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHQ8	TRM1_SACI1	('2.1.1.216',)	('SSF53335',)	Inferred from homology	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	trm1 YN1551_1580	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHQ8;	2025-06-18	79	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHR8	DPHB_SACI1	('2.1.1.98',)	('SSF53790',)	Inferred from homology	Diphthine synthase (EC 2.1.1.98) (Diphthamide biosynthesis methyltransferase)	dphB YN1551_1590	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHR8;	2025-06-18	74	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHT5	DHYS_SACI1	('2.5.1.46',)	('SSF52467',)	Inferred from homology	Probable deoxyhypusine synthase (DHS) (EC 2.5.1.46)	dys YN1551_1607	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHT5;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NHZ9	RNZ_SACI1	('3.1.26.11',)	('SSF56281',)	Inferred from homology	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz YN1551_1677	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NHZ9;	2025-06-18	74	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NJ84	DTDA_SACI1	('3.1.1.96',)	('SSF142535',)	Inferred from homology	D-aminoacyl-tRNA deacylase (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase)	dtdA YN1551_0052	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NJ84;	2025-06-18	67	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NJA0	CAPPA_SACI1	('4.1.1.31',)	('SSF51621',)	Inferred from homology	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppcA YN1551_0069	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NJA0;	2025-06-18	67	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NJQ5	CBIT_SACI1	('2.1.1.196',)	('SSF53335',)	Inferred from homology	Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) (EC 2.1.1.196)	cbiT YN1551_0110	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NJQ5;	2025-06-18	76	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NJQ6	CBID_SACI1	('2.1.1.195',)	('SSF111342',)	Inferred from homology	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	cbiD YN1551_0111	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NJQ6;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NL04	PCP_SACI1	('3.4.19.3',)	('SSF53182',)	Inferred from homology	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)	pcp YN1551_2531	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NL04;	2025-06-18	67	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NMQ6	SYY_SACI1	('6.1.1.1',)	('SSF52374',)	Inferred from homology	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS YN1551_0751	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NMQ6;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NMT8	RTCA_SACI1	('6.5.1.4',)	('SSF55205',)	Inferred from homology	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	rtcA YN1551_2842	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NMT8;	2025-06-18	82	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C3NMW1	LEUD_SACI1	('4.2.1.33',)	('SSF52016',)	Inferred from homology	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD YN1551_2866	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2) (Sulfolobus islandicus)	()	C3NMW1;	2025-06-18	75	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KEG7	PCP_SACI6	('3.4.19.3',)	('SSF53182',)	Inferred from homology	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)	pcp M164_0533	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KEG7;	2025-06-18	68	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KGQ7	RNZ_SACI6	('3.1.26.11',)	('SSF56281',)	Inferred from homology	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz M164_1167	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KGQ7;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KGY0	DHYS_SACI6	('2.5.1.46',)	('SSF52467',)	Evidence at protein level	Probable deoxyhypusine synthase (DHS) (EC 2.5.1.46)	dys M164_1240	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	('8PUT',)	C4KGY0;	2025-06-18	70	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KGZ7	DPHB_SACI6	('2.1.1.98',)	('SSF53790',)	Inferred from homology	Diphthine synthase (EC 2.1.1.98) (Diphthamide biosynthesis methyltransferase)	dphB M164_1257	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KGZ7;	2025-06-18	69	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KH07	TRM1_SACI6	('2.1.1.216',)	('SSF53335',)	Inferred from homology	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	trm1 M164_1267	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KH07;	2025-06-18	71	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KH27	GCSPA_SACI6	('1.4.4.2',)	('SSF53383',)	Inferred from homology	Probable glycine dehydrogenase (decarboxylating) subunit 1 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 1) (Glycine decarboxylase subunit 1) (Glycine dehydrogenase (aminomethyl-transferring) subunit 1)	gcvPA M164_1286	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KH27;	2025-06-18	72	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KHD8	RNP2_SACI6	('3.1.26.5',)	('SSF160350',)	Inferred from homology	Ribonuclease P protein component 2 (RNase P component 2) (EC 3.1.26.5) (Pop5)	rnp2 M164_1396	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KHD8;	2025-06-18	55	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
C4KHI0	KADA_SACI6	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	adkA M164_1438	Saccharolobus islandicus (strain M.16.4 / Kamchatka #3) (Sulfolobus islandicus)	()	C4KHI0;	2025-06-18	59	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus islandicus (species)	Archaea	True
