Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q71WT2	PSTB2_LISMF	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 LMOf2365_2469	Listeria monocytogenes serotype 4b (strain F2365)	()	Q71WT2;	2025-04-09	120	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Listeriaceae (family), Listeria (genus), Listeria monocytogenes (species), Listeria monocytogenes serotype 4b (serotype)	Bacteria	True
Q71WT3	PSTB1_LISMF	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 LMOf2365_2468	Listeria monocytogenes serotype 4b (strain F2365)	()	Q71WT3;	2025-04-09	122	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Listeriaceae (family), Listeria (genus), Listeria monocytogenes (species), Listeria monocytogenes serotype 4b (serotype)	Bacteria	True
Q72AQ6	PHNC_NITV2	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC (EC 7.3.2.2)	phnC DVU_1936	Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) (Desulfovibrio vulgaris)	()	Q72AQ6;	2025-04-09	127	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Thermodesulfobacteriota (phylum), Desulfovibrionia (class), Desulfovibrionales (order), Desulfovibrionaceae (family), Nitratidesulfovibrio (genus), Nitratidesulfovibrio vulgaris (species)	Bacteria	True
Q72D46	PSTB_NITV2	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB DVU_1084	Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) (Desulfovibrio vulgaris)	()	Q72D46;	2025-04-09	123	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Thermodesulfobacteriota (phylum), Desulfovibrionia (class), Desulfovibrionales (order), Desulfovibrionaceae (family), Nitratidesulfovibrio (genus), Nitratidesulfovibrio vulgaris (species)	Bacteria	True
Q72GX5	PSTB_THET2	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB TT_C1723	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	()	Q72GX5;	2025-04-09	120	cellular organisms (no rank), Bacteria (domain), Thermotogati (kingdom), Deinococcota (phylum), Deinococci (class), Thermales (order), Thermaceae (family), Thermus (genus), Thermus thermophilus (species)	Bacteria	True
Q730R7	PSTB_BACC1	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB BCE_4349	Bacillus cereus (strain ATCC 10987 / NRS 248)	()	Q730R7;	2025-02-05	120	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Bacillus (genus), Bacillus cereus group (no rank), Bacillus cereus (species)	Bacteria	True
Q73GK9	ZNUC_WOLPM	('7.2.2.20',)	('SSF52540',)	Inferred from homology	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	znuC WD_0938	Wolbachia pipientis wMel	()	Q73GK9;	2025-04-09	136	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Rickettsiales (order), Anaplasmataceae (family), Wolbachieae (tribe), Wolbachia (genus), unclassified Wolbachia (no rank)	Bacteria	True
Q73HX8	CCMA_WOLPM	('7.6.2.5',)	('SSF52540',)	Inferred from homology	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA WD_0411	Wolbachia pipientis wMel	()	Q73HX8;	2025-04-09	127	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Rickettsiales (order), Anaplasmataceae (family), Wolbachieae (tribe), Wolbachia (genus), unclassified Wolbachia (no rank)	Bacteria	True
Q73KK2	MGLA_TREDE	('7.5.2.11',)	('SSF52540',)	Inferred from homology	Galactose/methyl galactoside import ATP-binding protein MglA (EC 7.5.2.11)	mglA TDE_2216	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	()	Q73KK2;	2025-04-09	130	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Spirochaetales (order), Treponemataceae (family), Treponema (genus), Treponema denticola (species)	Bacteria	True
Q73P71	PHNC_TREDE	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC (EC 7.3.2.2)	phnC TDE_0928	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	()	Q73P71;	2025-04-09	120	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Spirochaetales (order), Treponemataceae (family), Treponema (genus), Treponema denticola (species)	Bacteria	True
Q73VC3	COX1_MYCPA	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Probable cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome aa3 subunit 1) (Cytochrome c oxidase polypeptide I)	ctaD MAP_3091c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	()	Q73VC3;	2025-02-05	131	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Mycobacteriaceae (family), Mycobacterium (genus), Mycobacterium avium complex (MAC) (no rank), Mycobacterium avium (species), Mycobacterium paratuberculosis (subspecies)	Bacteria	True
Q743D1	PSTB_MYCPA	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB phoT MAP_0654	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	()	Q743D1;	2025-02-05	125	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Mycobacteriaceae (family), Mycobacterium (genus), Mycobacterium avium complex (MAC) (no rank), Mycobacterium avium (species), Mycobacterium paratuberculosis (subspecies)	Bacteria	True
Q74E68	PSTB_GEOSL	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB GSU1096	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	()	Q74E68;	2025-06-18	117	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Thermodesulfobacteriota (phylum), Desulfuromonadia (class), Geobacterales (order), Geobacteraceae (family), Geobacter (genus), Geobacter sulfurreducens (species)	Bacteria	True
Q74KF8	PSTB2_LACJO	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 LJ_0793	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	()	Q74KF8;	2025-04-09	136	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Lactobacillaceae (family), Lactobacillus (genus), Lactobacillus johnsonii (species)	Bacteria	True
Q74KF9	PSTB1_LACJO	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 LJ_0792	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	()	Q74KF9;	2025-04-09	145	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Lactobacillaceae (family), Lactobacillus (genus), Lactobacillus johnsonii (species)	Bacteria	True
Q74LQ3	PHNC_LACJO	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC (EC 7.3.2.2)	phnC LJ_0130	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	()	Q74LQ3;	2025-02-05	135	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Lactobacillaceae (family), Lactobacillus (genus), Lactobacillus johnsonii (species)	Bacteria	True
Q74PI5	SSUB_YERPE	('7.6.2.14',)	('SSF52540',)	Inferred from homology	Aliphatic sulfonates import ATP-binding protein SsuB (EC 7.6.2.14)	ssuB YPO3627 y0242 YP_3920	Yersinia pestis	()	Q74PI5;	2025-06-18	118	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Yersiniaceae (family), Yersinia (genus), Yersinia pseudotuberculosis complex (no rank)	Bacteria	True
Q75G34	COX3_EREGS	('7.1.1.9',)	('SSF81452',)	Inferred from homology	Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)	COX3 AMI003W AgCOX3	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	()	Q75G34;	2025-06-18	116	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Eremothecium (genus), Eremothecium gossypii (species)	Eukaryota	True
Q7A5Q8	NIKD_STAAN	('7.2.2.11',)	('SSF52540',)	Inferred from homology	Nickel import system ATP-binding protein NikD (EC 7.2.2.11)	nikD oppD2 SA1212	Staphylococcus aureus (strain N315)	()	Q7A5Q8;	2025-06-18	123	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Staphylococcus (genus), Staphylococcus aureus (species)	Bacteria	True
Q7A5Q9	NIKE_STAAN	('7.2.2.11',)	('SSF52540',)	Inferred from homology	Nickel import system ATP-binding protein NikE (EC 7.2.2.11)	nikE oppF2 SA1211	Staphylococcus aureus (strain N315)	()	Q7A5Q9;	2025-06-18	126	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Staphylococcus (genus), Staphylococcus aureus (species)	Bacteria	True
Q7C1M3	BTUD_SHIFL	('7.6.2.8',)	('SSF52540',)	Inferred from homology	Vitamin B12 import ATP-binding protein BtuD (EC 7.6.2.8) (Vitamin B12-transporting ATPase)	btuD SF1522 S1639	Shigella flexneri	()	Q7C1M3;	2025-06-18	135	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Shigella (genus)	Bacteria	True
Q7CFR2	XYLG_YERPE	('7.5.2.10',)	('SSF52540',)	Inferred from homology	Xylose import ATP-binding protein XylG (EC 7.5.2.10)	xylG YPO4036 y4055 YP_3398	Yersinia pestis	()	Q7CFR2;	2025-06-18	124	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Yersiniaceae (family), Yersinia (genus), Yersinia pseudotuberculosis complex (no rank)	Bacteria	True
Q7CG00	RBSA_YERPE	('7.5.2.7',)	('SSF52540',)	Inferred from homology	Ribose import ATP-binding protein RbsA (EC 7.5.2.7)	rbsA YPO3964 y3865 YP_3327	Yersinia pestis	()	Q7CG00;	2025-04-09	118	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Yersiniaceae (family), Yersinia (genus), Yersinia pseudotuberculosis complex (no rank)	Bacteria	True
Q7CHQ3	MGLA_YERPE	('7.5.2.11',)	('SSF52540',)	Inferred from homology	Galactose/methyl galactoside import ATP-binding protein MglA (EC 7.5.2.11)	mglA YPO1508 y2661 YP_1398	Yersinia pestis	()	Q7CHQ3;	2025-06-18	119	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Yersiniaceae (family), Yersinia (genus), Yersinia pseudotuberculosis complex (no rank)	Bacteria	True
Q7CIC2	ZNUC_YERPE	('7.2.2.20',)	('SSF52540',)	Inferred from homology	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	znuC YPO2060 y2250 YP_1903	Yersinia pestis	()	Q7CIC2;	2025-06-18	114	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Yersiniaceae (family), Yersinia (genus), Yersinia pseudotuberculosis complex (no rank)	Bacteria	True
Q7M290	PMA_AVESA	('7.1.2.1',)	('SSF81653',)	Evidence at protein level	Plasma membrane ATPase (EC 7.1.2.1) (Proton pump)		Avena sativa (Oat)	()	Q7M290;	2025-02-05	87	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Pooideae (subfamily), Poodae (no rank), Poeae (tribe), Poeae Chloroplast Group 1 (Aveneae type) (clade), Aveninae (subtribe), Avena (genus)	Eukaryota	True
Q7M9G3	PSTB_WOLSU	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB WS0945	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	()	Q7M9G3;	2025-04-09	126	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Campylobacterota (phylum), Epsilonproteobacteria (class), Campylobacterales (order), Helicobacteraceae (family), Wolinella (genus), Wolinella succinogenes (species)	Bacteria	True
Q7MEV1	RBSA_VIBVY	('7.5.2.7',)	('SSF52540',)	Inferred from homology	Ribose import ATP-binding protein RbsA (EC 7.5.2.7)	rbsA VVA0569	Vibrio vulnificus (strain YJ016)	()	Q7MEV1;	2025-06-18	138	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MFE8	PSTB2_VIBVY	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 VVA0372	Vibrio vulnificus (strain YJ016)	()	Q7MFE8;	2025-04-09	129	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MG07	MGLA_VIBVY	('7.5.2.11',)	('SSF52540',)	Inferred from homology	Galactose/methyl galactoside import ATP-binding protein MglA (EC 7.5.2.11)	mglA VVA0162	Vibrio vulnificus (strain YJ016)	()	Q7MG07;	2025-06-18	132	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MIR0	CCMA_VIBVY	('7.6.2.5',)	('SSF52540',)	Inferred from homology	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA VV2455	Vibrio vulnificus (strain YJ016)	()	Q7MIR0;	2025-06-18	126	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MLE6	BTUD_VIBVY	('7.6.2.8',)	('SSF52540',)	Inferred from homology	Vitamin B12 import ATP-binding protein BtuD (EC 7.6.2.8) (Vitamin B12-transporting ATPase)	btuD VV1481	Vibrio vulnificus (strain YJ016)	()	Q7MLE6;	2025-06-18	123	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MMN0	ZNUC_VIBVY	('7.2.2.20',)	('SSF52540',)	Inferred from homology	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	znuC VV1037	Vibrio vulnificus (strain YJ016)	()	Q7MMN0;	2025-06-18	139	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7MNI7	PSTB1_VIBVY	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 VV0730	Vibrio vulnificus (strain YJ016)	()	Q7MNI7;	2025-04-09	128	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio vulnificus (species)	Bacteria	True
Q7N3Q4	BTUD_PHOLL	('7.6.2.8',)	('SSF52540',)	Inferred from homology	Vitamin B12 import ATP-binding protein BtuD (EC 7.6.2.8) (Vitamin B12-transporting ATPase)	btuD plu2661	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	()	Q7N3Q4;	2025-06-18	115	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Morganellaceae (family), Photorhabdus (genus), Photorhabdus laumondii (species), Photorhabdus laumondii subsp. laumondii (subspecies)	Bacteria	True
Q7N545	ZNUC_PHOLL	('7.2.2.20',)	('SSF52540',)	Inferred from homology	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	znuC plu2114	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	()	Q7N545;	2025-06-18	134	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Morganellaceae (family), Photorhabdus (genus), Photorhabdus laumondii (species), Photorhabdus laumondii subsp. laumondii (subspecies)	Bacteria	True
Q7N8V0	THIQ_PHOLL	('7.6.2.15',)	('SSF52540',)	Inferred from homology	Thiamine import ATP-binding protein ThiQ (EC 7.6.2.15)	thiQ plu0617	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	()	Q7N8V0;	2025-06-18	139	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Morganellaceae (family), Photorhabdus (genus), Photorhabdus laumondii (species), Photorhabdus laumondii subsp. laumondii (subspecies)	Bacteria	True
Q7N9U4	PSTB_PHOLL	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB plu0217	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	()	Q7N9U4;	2025-04-09	133	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Morganellaceae (family), Photorhabdus (genus), Photorhabdus laumondii (species), Photorhabdus laumondii subsp. laumondii (subspecies)	Bacteria	True
