Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q4ZWK2	QUEC_PSEU2	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC Psyr_1419	Pseudomonas syringae pv. syringae (strain B728a)	()	Q4ZWK2;	2025-04-09	94	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas syringae group (no rank), Pseudomonas syringae group genomosp. 1 (no rank), Pseudomonas syringae (species), Pseudomonas syringae pv. syringae (no rank)	Bacteria	True
Q4ZY87	PANC_PSEU2	('6.3.2.1',)	('SSF52374',)	Inferred from homology	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC Psyr_0827	Pseudomonas syringae pv. syringae (strain B728a)	()	Q4ZY87;	2025-04-09	97	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas syringae group (no rank), Pseudomonas syringae group genomosp. 1 (no rank), Pseudomonas syringae (species), Pseudomonas syringae pv. syringae (no rank)	Bacteria	True
Q4ZYV8	NADE_PSEU2	('6.3.1.5',)	('SSF52402',)	Inferred from homology	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	nadE Psyr_0594	Pseudomonas syringae pv. syringae (strain B728a)	()	Q4ZYV8;	2025-06-18	103	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas syringae group (no rank), Pseudomonas syringae group genomosp. 1 (no rank), Pseudomonas syringae (species), Pseudomonas syringae pv. syringae (no rank)	Bacteria	True
Q4ZYX5	PURA_PSEU2	('6.3.4.4',)	('SSF52540',)	Inferred from homology	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA Psyr_0577	Pseudomonas syringae pv. syringae (strain B728a)	()	Q4ZYX5;	2025-06-18	116	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas syringae group (no rank), Pseudomonas syringae group genomosp. 1 (no rank), Pseudomonas syringae (species), Pseudomonas syringae pv. syringae (no rank)	Bacteria	True
Q53526	DLTA_STRMU	('6.2.1.54',)	('SSF56801',)	Inferred from homology	D-alanine--D-alanyl carrier protein ligase (DCL) (EC 6.2.1.54) (D-alanine--poly(phosphoribitol) ligase subunit 1) (D-alanine-activating enzyme) (DAE)	dltA SMU_1691	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	()	Q53526;	2025-06-18	139	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus mutans (species)	Bacteria	True
Q54I80	PANC_DICDI	('6.3.2.1',)	('SSF52374',)	Inferred from homology	Pantoate--beta-alanine ligase (EC 6.3.2.1) (Pantoate-activating enzyme) (Pantothenate synthetase)	panC DDB_G0288935	Dictyostelium discoideum (Social amoeba)	()	Q54I80;	2025-06-18	100	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54KS8	SYFA_DICDI	('6.1.1.20',)	('SSF55681',)	Inferred from homology	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	phesA pheS DDB_G0287141	Dictyostelium discoideum (Social amoeba)	()	Q54KS8;	2025-06-18	115	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54L63	GATA_DICDI	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Glu-AdT subunit A) (EC 6.3.5.7)	gatA DDB_G0286875	Dictyostelium discoideum (Social amoeba)	()	Q54L63;	2025-06-18	108	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54P77	4CL1_DICDI	('6.2.1.12',)	('SSF56801',)	Inferred from homology	Probable 4-coumarate--CoA ligase 1 (4CL 1) (EC 6.2.1.12) (4-coumaroyl-CoA synthase 1)	4cl1 DDB_G0284831	Dictyostelium discoideum (Social amoeba)	()	Q54P77;	2025-06-18	98	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54P78	4CL2_DICDI	('6.2.1.12',)	('SSF56801',)	Inferred from homology	Probable 4-coumarate--CoA ligase 2 (4CL 2) (EC 6.2.1.12) (4-coumaroyl-CoA synthase 2)	4cl2 DDB_G0284745	Dictyostelium discoideum (Social amoeba)	()	Q54P78;	2025-06-18	98	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54P79	4CL3_DICDI	('6.2.1.12',)	('SSF56801',)	Inferred from homology	Probable 4-coumarate--CoA ligase 3 (4CL 3) (EC 6.2.1.12) (4-coumaroyl-CoA synthase 3)	4cl3 DDB_G0284743	Dictyostelium discoideum (Social amoeba)	()	Q54P79;	2025-06-18	98	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54WR9	GLNA3_DICDI	('6.3.1.2',)	('SSF55931',)	Evidence at protein level	Type-3 glutamine synthetase (EC 6.3.1.2) (Type-3 glutamate--ammonia ligase) (Type-3 GS)	glnA3 glnB DDB_G0279591	Dictyostelium discoideum (Social amoeba)	()	Q54WR9;	2025-06-18	101	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q54Y09	RTCB_DICDI	('6.5.1.8',)	('SSF103365',)	Inferred from homology	RNA-splicing ligase RtcB homolog (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase)	DDB_G0278481	Dictyostelium discoideum (Social amoeba)	()	Q54Y09;	2025-06-18	106	cellular organisms (no rank), Eukaryota (domain), Amoebozoa (clade), Evosea (phylum), Eumycetozoa (class), Dictyostelia (clade), Dictyosteliales (order), Dictyosteliaceae (family), Dictyostelium (genus)	Eukaryota	True
Q55404	ACSA_SYNY3	('6.2.1.1',)	('SSF56801',)	Inferred from homology	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acsA acs sll0542	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	()	Q55404;	2025-06-18	142	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Merismopediaceae (family), Synechocystis (genus), unclassified Synechocystis (no rank), Synechocystis sp. PCC 6803 (species)	Bacteria	True
Q55468	QUEC_SYNY3	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC slr0527	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	()	Q55468;	2025-06-18	135	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Merismopediaceae (family), Synechocystis (genus), unclassified Synechocystis (no rank), Synechocystis sp. PCC 6803 (species)	Bacteria	True
Q55842	PURS_SYNY3	('6.3.5.3',)	('SSF82697',)	Inferred from homology	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	purS slr0519	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	()	Q55842;	2025-06-18	128	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Merismopediaceae (family), Synechocystis (genus), unclassified Synechocystis (no rank), Synechocystis sp. PCC 6803 (species)	Bacteria	True
Q55849	BIOD_SYNY3	('6.3.3.3',)	('SSF52540',)	Evidence at protein level	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD slr0523	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	()	Q55849;	2025-06-18	141	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Merismopediaceae (family), Synechocystis (genus), unclassified Synechocystis (no rank), Synechocystis sp. PCC 6803 (species)	Bacteria	True
Q561L1	PUA1A_XENLA	('6.3.4.4',)	('SSF52540',)	Evidence at transcript level	Adenylosuccinate synthetase isozyme 1 A (AMPSase 1 A) (AdSS 1 A) (EC 6.3.4.4) (Adenylosuccinate synthetase, basic isozyme A) (Adenylosuccinate synthetase, muscle isozyme A) (M-type adenylosuccinate synthetase A) (IMP--aspartate ligase 1 A)	adss1-a adssl1-a	Xenopus laevis (African clawed frog)	()	Q561L1;	2025-06-18	95	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amphibia (class), Batrachia (superorder), Anura (order), Pipoidea (superfamily), Pipidae (family), Xenopodinae (subfamily), Xenopus (genus), Xenopus (subgenus)	Eukaryota	True
Q561P3	RTCB_XENTR	('6.5.1.8',)	('SSF103365',)	Evidence at transcript level	RNA-splicing ligase RtcB homolog (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase)	rtcb	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	()	Q561P3;	2025-06-18	98	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amphibia (class), Batrachia (superorder), Anura (order), Pipoidea (superfamily), Pipidae (family), Xenopodinae (subfamily), Xenopus (genus), Silurana (subgenus)	Eukaryota	True
Q577P6	BIOD_BRUAB	('6.3.3.3',)	('SSF52540',)	Inferred from homology	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD BruAb2_0732	Brucella abortus biovar 1 (strain 9-941)	()	Q577P6;	2025-04-09	95	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella abortus (species), Brucella abortus bv. 1 (no rank)	Bacteria	True
Q57911	SYFA_METJA	('6.1.1.20',)	('SSF55681',)	Inferred from homology	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS MJ0487	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q57911;	2025-06-18	137	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q57981	PURA_METJA	('6.3.4.4',)	('SSF52540',)	Inferred from homology	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA MJ0561	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q57981;	2025-06-18	145	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q57AT2	QUEC_BRUAB	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC BruAb1_1948	Brucella abortus biovar 1 (strain 9-941)	()	Q57AT2;	2025-04-09	90	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella abortus (species), Brucella abortus bv. 1 (no rank)	Bacteria	True
Q57B76	ACSA_BRUAB	('6.2.1.1',)	('SSF56801',)	Inferred from homology	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acsA BruAb1_1791	Brucella abortus biovar 1 (strain 9-941)	()	Q57B76;	2025-06-18	98	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella abortus (species), Brucella abortus bv. 1 (no rank)	Bacteria	True
Q57F30	PANC_BRUAB	('6.3.2.1',)	('SSF52374',)	Inferred from homology	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC BruAb1_0355	Brucella abortus biovar 1 (strain 9-941)	()	Q57F30;	2025-04-09	96	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella abortus (species), Brucella abortus bv. 1 (no rank)	Bacteria	True
Q57GL4	PURA_SALCH	('6.3.4.4',)	('SSF52540',)	Inferred from homology	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA SCH_4242	Salmonella choleraesuis (strain SC-B67)	()	Q57GL4;	2025-06-18	108	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Salmonella (genus), Salmonella enterica (species), Salmonella enterica I (subspecies), Salmonella enterica subsp. enterica serovar Choleraesuis (no rank)	Bacteria	True
Q57PX4	NADE_SALCH	('6.3.1.5',)	('SSF52402',)	Inferred from homology	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	nadE SCH_1331	Salmonella choleraesuis (strain SC-B67)	()	Q57PX4;	2025-06-18	98	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Salmonella (genus), Salmonella enterica (species), Salmonella enterica I (subspecies), Salmonella enterica subsp. enterica serovar Choleraesuis (no rank)	Bacteria	True
Q57SA8	QUEC_SALCH	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC SCH_0497	Salmonella choleraesuis (strain SC-B67)	()	Q57SA8;	2025-06-18	95	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Salmonella (genus), Salmonella enterica (species), Salmonella enterica I (subspecies), Salmonella enterica subsp. enterica serovar Choleraesuis (no rank)	Bacteria	True
Q57T74	PANC_SALCH	('6.3.2.1',)	('SSF52374',)	Inferred from homology	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC SCH_0181	Salmonella choleraesuis (strain SC-B67)	()	Q57T74;	2025-04-09	95	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Salmonella (genus), Salmonella enterica (species), Salmonella enterica I (subspecies), Salmonella enterica subsp. enterica serovar Choleraesuis (no rank)	Bacteria	True
Q57TJ0	CAIC_SALCH	('6.2.1.48',)	('SSF56801',)	Inferred from homology	Crotonobetaine/carnitine--CoA ligase (EC 6.2.1.48)	caiC SCH_0065	Salmonella choleraesuis (strain SC-B67)	()	Q57TJ0;	2025-06-18	92	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Salmonella (genus), Salmonella enterica (species), Salmonella enterica I (subspecies), Salmonella enterica subsp. enterica serovar Choleraesuis (no rank)	Bacteria	True
Q58531	GUAAB_METJA	('6.3.5.2',)	('SSF52402',)	Evidence at protein level	GMP synthase [glutamine-hydrolyzing] subunit B (EC 6.3.5.2) (GMP synthetase)	guaAB MJ1131	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	('6JP9',)	Q58531;	2025-06-18	146	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q58695	BIOD_METJA	('6.3.3.3',)	('SSF52540',)	Inferred from homology	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD MJ1299	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q58695;	2025-06-18	124	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q58742	QUEC_METJA	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (Archaeosine biosynthesis protein QueC) (PreQ(0) synthase)	queC MJ1347	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q58742;	2025-04-09	120	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q58747	NADE_METJA	('6.3.1.5',)	('SSF52402',)	Inferred from homology	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	nadE MJ1352	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q58747;	2025-06-18	127	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
